# ----------------------------------------
# GA4 - TGG App + Web RollUp
# Traffic acquisition: Session primary channel group (Default Channel Group)-Tab 3
# 20260130-20260429
# ----------------------------------------

,Session primary channel group (Default Channel Group),Cross-network,Cross-network,Cross-network,Cross-network,Organic Search,Organic Search,Organic Search,Organic Search,Direct,Direct,Direct,Direct,Organic Social,Organic Social,Organic Social,Organic Social,Paid Search,Paid Search,Paid Search,Paid Search,Totals,Totals,Totals,Totals
/jbl-sb510-31ch-soundbar-with-built-in-sub-6082378?utm_pmaxpaidsearch=,20260404,187,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,204,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260207,39,0,0,0,105,0,0,0,14,0,0,0,1,0,0,0,28,0,0,0,203,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260214,47,0,0,0,93,0,0,0,18,0,0,0,6,0,0,0,15,0,0,0,203,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260219,35,0,0,0,93,0,0,0,28,0,0,0,9,0,0,0,12,0,0,0,202,0,0,0
/ninja-foodi-max-xxxl-dual-zone-95l-air-fryer-af400,20260225,42,0,0,0,86,0,0,0,17,0,0,0,14,0,0,0,20,0,0,0,201,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260312,188,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,200,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260328,51,0,0,0,90,0,0,0,15,0,0,0,2,0,0,0,18,0,0,0,200,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260227,44,0,0,0,95,0,0,0,22,0,0,0,12,0,0,0,10,0,0,0,199,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260303,53,0,0,0,96,0,0,0,13,0,0,0,5,0,0,0,14,0,0,0,198,0,0,0
/hisense-124l-bar-fridge-hrbf126b?utm_pmaxpaidsearch=,20260303,187,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,199,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?utm_pmaxpaidsearch=,20260311,187,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,198,0,0,0
/ninja-foodi-max-xxxl-dual-zone-95l-air-fryer-af400,20260315,47,0,0,0,81,0,0,0,18,0,0,0,5,0,0,0,30,0,0,0,198,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260405,42,0,0,0,74,0,0,0,12,0,0,0,29,0,0,0,16,0,0,0,198,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260411,74,0,0,0,77,0,0,0,21,0,0,0,3,0,0,0,13,0,0,0,198,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260301,40,0,0,0,92,0,0,0,14,0,0,0,24,0,0,0,11,0,0,0,198,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260225,187,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,197,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260301,44,0,0,0,107,0,0,0,17,0,0,0,7,0,0,0,10,0,0,0,197,0,0,0
/dyson-v10-cordless-vacuum-447954-01,20260403,27,0,0,0,83,0,0,0,19,0,0,0,31,0,0,0,23,0,0,0,195,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260215,32,0,0,0,78,0,0,0,13,0,0,0,26,0,0,0,20,0,0,0,195,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260406,184,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,196,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260319,40,0,0,0,89,0,0,0,19,0,0,0,6,0,0,0,14,0,0,0,196,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260406,67,0,0,0,78,0,0,0,8,0,0,0,3,0,0,0,18,0,0,0,196,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260311,71,0,0,0,65,0,0,0,30,0,0,0,4,0,0,0,6,0,0,0,196,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?utm_pmaxpaidsearch=,20260316,177,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,196,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260214,179,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,195,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260221,181,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,195,0,0,0
/hisense-124l-bar-fridge-hrbf126,20260417,38,0,0,0,119,0,0,0,11,0,0,0,1,0,0,0,11,0,0,0,195,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260322,45,0,0,0,79,0,0,0,23,0,0,0,0,0,0,0,22,0,0,0,195,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?utm_pmaxpaidsearch=,20260301,183,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260227,20,0,0,0,91,0,0,0,23,0,0,0,26,0,0,0,12,0,0,0,194,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260406,26,0,0,0,88,0,0,0,23,0,0,0,4,0,0,0,25,0,0,0,194,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260206,35,0,0,0,96,0,0,0,18,0,0,0,1,0,0,0,23,0,0,0,193,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260326,45,0,0,0,93,0,0,0,25,0,0,0,6,0,0,0,8,0,0,0,193,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260405,58,0,0,0,71,0,0,0,24,0,0,0,12,0,0,0,9,0,0,0,193,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260213,26,0,0,0,69,0,0,0,8,0,0,0,27,0,0,0,12,0,0,0,192,0,0,0
/hisense-124l-bar-fridge-hrbf126,20260313,45,0,0,0,92,0,0,0,16,0,0,0,12,0,0,0,10,0,0,0,192,0,0,0
/hisense-124l-bar-fridge-hrbf126b?utm_pmaxpaidsearch=,20260308,186,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0
/ninja-foodi-max-xxxl-dual-zone-95l-air-fryer-af400,20260322,27,0,0,0,97,0,0,0,17,0,0,0,2,0,0,0,19,0,0,0,191,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260329,51,0,0,0,88,0,0,0,20,0,0,0,5,0,0,0,7,0,0,0,191,0,0,0
/hisense-124l-bar-fridge-hrbf126,20260412,47,0,0,0,98,0,0,0,20,0,0,0,2,0,0,0,7,0,0,0,190,0,0,0
/hisense-124l-bar-fridge-hrbf126,20260418,52,0,0,0,91,0,0,0,16,0,0,0,2,0,0,0,15,0,0,0,190,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260310,68,0,0,0,79,0,0,0,20,0,0,0,5,0,0,0,7,0,0,0,190,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260210,40,0,0,0,94,0,0,0,13,0,0,0,1,0,0,0,20,0,0,0,189,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260211,37,0,0,0,99,0,0,0,19,0,0,0,0,0,0,0,16,0,0,0,189,0,0,0
/jbl-sb510-31ch-soundbar-with-built-in-sub-6082378?utm_pmaxpaidsearch=,20260405,177,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,189,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260305,45,0,0,0,90,0,0,0,15,0,0,0,2,0,0,0,15,0,0,0,188,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260412,54,0,0,0,78,0,0,0,25,0,0,0,3,0,0,0,8,0,0,0,188,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260403,27,0,0,0,94,0,0,0,22,0,0,0,13,0,0,0,15,0,0,0,188,0,0,0
/hisense-124l-bar-fridge-hrbf126,20260317,63,0,0,0,92,0,0,0,12,0,0,0,2,0,0,0,12,0,0,0,187,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260206,56,0,0,0,74,0,0,0,25,0,0,0,12,0,0,0,7,0,0,0,187,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?utm_pmaxpaidsearch=,20260421,181,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260221,57,0,0,0,85,0,0,0,9,0,0,0,6,0,0,0,18,0,0,0,186,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260221,36,0,0,0,80,0,0,0,29,0,0,0,10,0,0,0,11,0,0,0,186,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260403,42,0,0,0,88,0,0,0,23,0,0,0,9,0,0,0,14,0,0,0,186,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?utm_pmaxpaidsearch=,20260207,170,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,186,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260213,40,0,0,0,79,0,0,0,15,0,0,0,10,0,0,0,10,0,0,0,185,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260222,45,0,0,0,88,0,0,0,12,0,0,0,4,0,0,0,18,0,0,0,183,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260315,40,0,0,0,95,0,0,0,15,0,0,0,5,0,0,0,17,0,0,0,184,0,0,0
/jbl-sb510-31ch-soundbar-with-built-in-sub-6082378,20260404,34,0,0,0,72,0,0,0,11,0,0,0,19,0,0,0,9,0,0,0,184,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260409,19,0,0,0,95,0,0,0,28,0,0,0,3,0,0,0,7,0,0,0,184,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260224,166,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,183,0,0,0
/ninja-foodi-max-xxxl-dual-zone-95l-air-fryer-af400,20260220,29,0,0,0,89,0,0,0,12,0,0,0,17,0,0,0,9,0,0,0,182,0,0,0
/ninja-foodi-max-xxxl-dual-zone-95l-air-fryer-af400,20260404,31,0,0,0,73,0,0,0,26,0,0,0,11,0,0,0,16,0,0,0,182,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260320,39,0,0,0,79,0,0,0,30,0,0,0,0,0,0,0,12,0,0,0,181,0,0,0
/hisense-124l-bar-fridge-hrbf126,20260210,28,0,0,0,98,0,0,0,20,0,0,0,1,0,0,0,18,0,0,0,180,0,0,0
/hisense-124l-bar-fridge-hrbf126,20260420,41,0,0,0,97,0,0,0,17,0,0,0,3,0,0,0,10,0,0,0,179,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260228,44,0,0,0,85,0,0,0,21,0,0,0,8,0,0,0,13,0,0,0,180,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260321,36,0,0,0,81,0,0,0,28,0,0,0,4,0,0,0,9,0,0,0,180,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260329,42,0,0,0,60,0,0,0,13,0,0,0,19,0,0,0,23,0,0,0,179,0,0,0
/hisense-124l-bar-fridge-hrbf126b?utm_pmaxpaidsearch=,20260201,166,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260222,39,0,0,0,80,0,0,0,22,0,0,0,2,0,0,0,19,0,0,0,179,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?utm_pmaxpaidsearch=,20260228,160,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,179,0,0,0
/dyson-v10-cordless-vacuum-447954-01,20260427,23,0,0,0,90,0,0,0,23,0,0,0,6,0,0,0,8,0,0,0,177,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260321,161,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,177,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260223,37,0,0,0,91,0,0,0,21,0,0,0,3,0,0,0,12,0,0,0,177,0,0,0
/jbl-sb510-31ch-soundbar-with-built-in-sub-6082378?utm_pmaxpaidsearch=,20260403,169,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,177,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260417,49,0,0,0,84,0,0,0,17,0,0,0,5,0,0,0,8,0,0,0,177,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260316,157,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,176,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260404,57,0,0,0,64,0,0,0,11,0,0,0,7,0,0,0,22,0,0,0,176,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260420,49,0,0,0,86,0,0,0,17,0,0,0,4,0,0,0,4,0,0,0,176,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260222,34,0,0,0,80,0,0,0,22,0,0,0,4,0,0,0,11,0,0,0,176,0,0,0
/dyson-v10-cordless-vacuum-447954-01,20260402,18,0,0,0,67,0,0,0,23,0,0,0,21,0,0,0,18,0,0,0,175,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260320,30,0,0,0,66,0,0,0,13,0,0,0,11,0,0,0,17,0,0,0,175,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260314,46,0,0,0,85,0,0,0,12,0,0,0,6,0,0,0,12,0,0,0,175,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260423,28,0,0,0,91,0,0,0,18,0,0,0,5,0,0,0,11,0,0,0,174,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260214,29,0,0,0,74,0,0,0,11,0,0,0,16,0,0,0,17,0,0,0,174,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260209,51,0,0,0,88,0,0,0,14,0,0,0,2,0,0,0,8,0,0,0,173,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260221,29,0,0,0,74,0,0,0,14,0,0,0,23,0,0,0,10,0,0,0,173,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260215,163,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,173,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260313,156,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,173,0,0,0
/hisense-124l-bar-fridge-hrbf126,20260419,53,0,0,0,84,0,0,0,14,0,0,0,2,0,0,0,9,0,0,0,173,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?utm_pmaxpaidsearch=,20260317,164,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,173,0,0,0
/hisense-124l-bar-fridge-hrbf126,20260130,41,0,0,0,68,0,0,0,25,0,0,0,1,0,0,0,24,0,0,0,172,0,0,0
/hisense-124l-bar-fridge-hrbf126b?utm_pmaxpaidsearch=,20260309,162,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260325,34,0,0,0,81,0,0,0,28,0,0,0,5,0,0,0,9,0,0,0,172,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260408,61,0,0,0,61,0,0,0,25,0,0,0,10,0,0,0,6,0,0,0,172,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?utm_pmaxpaidsearch=,20260417,159,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260407,27,0,0,0,78,0,0,0,11,0,0,0,25,0,0,0,14,0,0,0,171,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260212,33,0,0,0,83,0,0,0,13,0,0,0,1,0,0,0,21,0,0,0,170,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260219,24,0,0,0,81,0,0,0,21,0,0,0,2,0,0,0,23,0,0,0,170,0,0,0
/ninja-foodi-max-xxxl-dual-zone-95l-air-fryer-af400,20260224,34,0,0,0,75,0,0,0,21,0,0,0,8,0,0,0,12,0,0,0,170,0,0,0
/ninja-foodi-max-xxxl-dual-zone-95l-air-fryer-af400,20260226,19,0,0,0,87,0,0,0,24,0,0,0,8,0,0,0,13,0,0,0,170,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260414,25,0,0,0,90,0,0,0,24,0,0,0,4,0,0,0,12,0,0,0,170,0,0,0
/ninja-foodi-max-xxxl-dual-zone-95l-air-fryer-af400,20260319,26,0,0,0,69,0,0,0,23,0,0,0,2,0,0,0,15,0,0,0,169,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260404,146,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,168,0,0,0
/jbl-sb510-31ch-soundbar-with-built-in-sub-6082378,20260406,27,0,0,0,64,0,0,0,12,0,0,0,23,0,0,0,12,0,0,0,168,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260212,41,0,0,0,79,0,0,0,28,0,0,0,4,0,0,0,6,0,0,0,168,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260328,28,0,0,0,80,0,0,0,20,0,0,0,3,0,0,0,9,0,0,0,168,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260407,23,0,0,0,89,0,0,0,26,0,0,0,4,0,0,0,6,0,0,0,168,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260405,44,0,0,0,71,0,0,0,13,0,0,0,9,0,0,0,14,0,0,0,167,0,0,0
/hisense-124l-bar-fridge-hrbf126b?utm_pmaxpaidsearch=,20260321,156,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260422,49,0,0,0,68,0,0,0,17,0,0,0,3,0,0,0,9,0,0,0,167,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260413,31,0,0,0,69,0,0,0,23,0,0,0,4,0,0,0,12,0,0,0,167,0,0,0
/dyson-v10-cordless-vacuum-447954-01,20260404,21,0,0,0,52,0,0,0,21,0,0,0,28,0,0,0,24,0,0,0,166,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260402,43,0,0,0,78,0,0,0,10,0,0,0,3,0,0,0,8,0,0,0,166,0,0,0
/ninja-foodi-max-xxxl-dual-zone-95l-air-fryer-af400,20260218,29,0,0,0,70,0,0,0,19,0,0,0,18,0,0,0,13,0,0,0,166,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260322,152,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,165,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260306,32,0,0,0,77,0,0,0,14,0,0,0,4,0,0,0,22,0,0,0,165,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260321,52,0,0,0,64,0,0,0,13,0,0,0,8,0,0,0,7,0,0,0,165,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260413,65,0,0,0,70,0,0,0,14,0,0,0,1,0,0,0,4,0,0,0,165,0,0,0
/dyson-supersonic-hair-dryer-origin-nickel-copper-110442-01,20260308,20,0,0,0,66,0,0,0,18,0,0,0,20,0,0,0,18,0,0,0,164,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260328,42,0,0,0,60,0,0,0,12,0,0,0,14,0,0,0,15,0,0,0,164,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260220,39,0,0,0,83,0,0,0,12,0,0,0,5,0,0,0,15,0,0,0,164,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260312,36,0,0,0,77,0,0,0,14,0,0,0,2,0,0,0,11,0,0,0,164,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260316,29,0,0,0,89,0,0,0,13,0,0,0,2,0,0,0,15,0,0,0,164,0,0,0
/ninja-foodi-max-xxxl-dual-zone-95l-air-fryer-af400,20260223,29,0,0,0,70,0,0,0,13,0,0,0,12,0,0,0,16,0,0,0,164,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260408,39,0,0,0,62,0,0,0,14,0,0,0,23,0,0,0,13,0,0,0,163,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260311,41,0,0,0,85,0,0,0,19,0,0,0,3,0,0,0,7,0,0,0,163,0,0,0
/hisense-124l-bar-fridge-hrbf126s,20260131,49,0,0,0,65,0,0,0,12,0,0,0,4,0,0,0,16,0,0,0,163,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260210,39,0,0,0,70,0,0,0,16,0,0,0,4,0,0,0,13,0,0,0,163,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260402,53,0,0,0,68,0,0,0,13,0,0,0,11,0,0,0,5,0,0,0,163,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?utm_pmaxpaidsearch=,20260215,150,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,163,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260223,35,0,0,0,65,0,0,0,12,0,0,0,15,0,0,0,21,0,0,0,162,0,0,0
/hisense-124l-bar-fridge-hrbf126,20260318,46,0,0,0,71,0,0,0,17,0,0,0,3,0,0,0,13,0,0,0,162,0,0,0
/hisense-124l-bar-fridge-hrbf126,20260319,32,0,0,0,71,0,0,0,19,0,0,0,1,0,0,0,14,0,0,0,162,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260307,39,0,0,0,69,0,0,0,12,0,0,0,2,0,0,0,27,0,0,0,162,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?utm_pmaxpaidsearch=,20260214,146,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,162,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?utm_pmaxpaidsearch=,20260404,144,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,162,0,0,0
/ninja-foodi-max-xxxl-dual-zone-95l-air-fryer-af400?utm_pmaxpaidsearch=,20260222,151,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260312,20,0,0,0,51,0,0,0,6,0,0,0,19,0,0,0,17,0,0,0,161,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260316,33,0,0,0,55,0,0,0,19,0,0,0,18,0,0,0,12,0,0,0,160,0,0,0
/hisense-124l-bar-fridge-hrbf126b?utm_pmaxpaidsearch=,20260307,148,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,161,0,0,0
/ninja-foodi-max-xxxl-dual-zone-95l-air-fryer-af400,20260216,26,0,0,0,58,0,0,0,18,0,0,0,9,0,0,0,8,0,0,0,161,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260331,27,0,0,0,75,0,0,0,21,0,0,0,7,0,0,0,12,0,0,0,161,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260415,18,0,0,0,74,0,0,0,21,0,0,0,6,0,0,0,7,0,0,0,161,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260220,142,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,160,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260403,148,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,160,0,0,0
/hisense-124l-bar-fridge-hrbf126,20260306,35,0,0,0,76,0,0,0,13,0,0,0,1,0,0,0,18,0,0,0,160,0,0,0
/hisense-124l-bar-fridge-hrbf126,20260403,52,0,0,0,54,0,0,0,15,0,0,0,16,0,0,0,5,0,0,0,160,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260403,54,0,0,0,65,0,0,0,15,0,0,0,5,0,0,0,11,0,0,0,160,0,0,0
/jbl-sb510-31ch-soundbar-with-built-in-sub-6082378,20260328,18,0,0,0,68,0,0,0,19,0,0,0,12,0,0,0,11,0,0,0,160,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260421,47,0,0,0,76,0,0,0,14,0,0,0,3,0,0,0,3,0,0,0,160,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260330,25,0,0,0,60,0,0,0,25,0,0,0,10,0,0,0,14,0,0,0,160,0,0,0
/dyson-v10-cordless-vacuum-447954-01,20260406,30,0,0,0,71,0,0,0,25,0,0,0,7,0,0,0,10,0,0,0,159,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260405,146,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,159,0,0,0
/hisense-124l-bar-fridge-hrbf126b?utm_pmaxpaidsearch=,20260225,150,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,159,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260328,45,0,0,0,67,0,0,0,13,0,0,0,3,0,0,0,16,0,0,0,159,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260329,38,0,0,0,78,0,0,0,15,0,0,0,4,0,0,0,12,0,0,0,159,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401,20260410,50,0,0,0,65,0,0,0,18,0,0,0,5,0,0,0,10,0,0,0,159,0,0,0
/ninja-detect-power-blending-kitchen-system-tb401?utm_pmaxpaidsearch=,20260422,151,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,159,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260225,38,0,0,0,60,0,0,0,20,0,0,0,13,0,0,0,13,0,0,0,158,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260319,28,0,0,0,64,0,0,0,9,0,0,0,12,0,0,0,9,0,0,0,158,0,0,0
/hisense-124l-bar-fridge-hrbf126b?utm_pmaxpaidsearch=,20260419,148,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260402,29,0,0,0,60,0,0,0,23,0,0,0,10,0,0,0,12,0,0,0,158,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11,20260323,25,0,0,0,57,0,0,0,16,0,0,0,23,0,0,0,21,0,0,0,157,0,0,0
/hisense-124l-bar-fridge-hrbf126,20260208,40,0,0,0,74,0,0,0,11,0,0,0,4,0,0,0,15,0,0,0,156,0,0,0
/jbl-sb510-31ch-soundbar-with-built-in-sub-6082378?utm_pmaxpaidsearch=,20260411,149,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,157,0,0,0
/philips-2000-series-62-litre-xl-airfryer-black-na23000,20260303,28,0,0,0,76,0,0,0,16,0,0,0,6,0,0,0,10,0,0,0,157,0,0,0
/eufy-clean-robovac-l60-ses-t2278t11?utm_pmaxpaidsearch=,20260311,140,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,156,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260214,35,0,0,0,66,0,0,0,10,0,0,0,4,0,0,0,24,0,0,0,156,0,0,0
/hisense-124l-bar-fridge-hrbf126b,20260309,42,0,0,0,75,0,0,0,14,0,0,0,4,0,0,0,10,0,0,0,156,0,0,0
